group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,15-19,6.57,1.998481226493639,500,500,250,400,0.0001,1.0,5.032735874350611,1.2738816905280672,0.6635370254516602,1.1681766510009766,1.1681766510009766,2.336353302001953,1.3593169087322443,2.3250193176463054,2.3250193176463054,4.650038635292611,-4.012639728069305,0.2957297760156297,-4.754950837612152,0.3525298487312974,-4.754950837612152,0.3525298487312974,-4.012639728069305,0.2957297760156297
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,20-24,6.57,1.998481226493639,500,500,250,400,0.0001,1.0,4.267657327529345,0.9731451991181727,0.6974239349365234,1.0733470916748047,1.0733470916748047,2.1466941833496094,1.1497318058453607,1.8275645092276898,1.8275645092276898,3.6551290184553795,-3.911354701042175,0.3552205946283872,-4.644961145877838,0.41372993845536127,-4.644961145877838,0.41372993845536127,-3.911354701042175,0.3552205946283872
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,5-9,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,7.51417016554755,2.5077475673495724,1.5748653411865234,1.2090134620666504,1.5748653411865234,3.149730682373047,2.5172068996904717,2.9061833377798236,2.9061833377798236,5.812366675559647,-3.9645572419166566,0.20703997944830171,-4.720851321697235,0.21718345994418606,-4.720851321697235,0.21718345994418606,-3.9645572419166566,0.20703997944830171
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,10-14,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,8.124011321313619,2.8603439429108435,1.22719144821167,1.2949328422546387,1.2949328422546387,2.5898656845092773,2.3655552150564465,3.478598509969897,3.478598509969897,6.957197019939794,-4.19614434671402,0.21385583783579012,-4.996920375347138,0.24287855667003327,-4.996920375347138,0.24287855667003327,-4.19614434671402,0.21385583783579012
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,15-19,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,8.074755626979051,2.8190426030426514,0.947685718536377,1.4081048965454102,1.4081048965454102,2.8162097930908203,2.4791995624665377,4.474379662983319,4.474379662983319,8.948759325966638,-3.94219864988327,0.1669726937913782,-4.707532091617584,0.20236088960114312,-4.707532091617584,0.20236088960114312,-3.94219864988327,0.1669726937913782
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,20-24,10.0,4.001782675480503,500,500,250,400,0.0001,1.0,7.0335748621276935,2.250822562279198,1.1107831001281738,1.1072888374328613,1.1107831001281738,2.2215662002563477,2.0371409936216858,3.686850634533042,3.686850634533042,7.373701269066084,-3.838502784252167,0.19767390483707387,-4.593410398006439,0.23979509716723707,-4.593410398006439,0.23979509716723707,-3.838502784252167,0.19767390483707387
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,5-9,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,13.623529192837484,6.569117988818256,1.7506651878356934,1.0367136001586914,1.7506651878356934,3.5013303756713867,4.2048172906294825,5.532448606487094,5.532448606487094,11.064897212974188,-3.9179066214561464,0.11989928228200566,-4.6922820725440975,0.13132006802065307,-4.6922820725440975,0.13132006802065307,-3.9179066214561464,0.11989928228200566
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,10-14,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,15.005992714396024,7.650589178558448,1.039379596710205,1.5335578918457031,1.5335578918457031,3.0671157836914062,4.3149497899716405,6.111836845795018,6.111836845795018,12.223673691590037,-4.1468249287605286,0.12476255448656896,-4.964578059196472,0.1399768901410208,-4.964578059196472,0.1399768901410208,-4.1468249287605286,0.12476255448656896
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,15-19,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,14.418054459294268,7.197940497644898,1.0830860137939453,0.7715926170349121,1.0830860137939453,2.1661720275878906,4.920521839164085,9.20479953353739,9.20479953353739,18.40959906707478,-3.895316511631012,0.08591991397925643,-4.677008017539978,0.1052686955061855,-4.677008017539978,0.1052686955061855,-3.895316511631012,0.08591991397925643
exp_data/dataset_size/100samples,cifar10_half_cnn,2.0,20-24,17.85,9.994336555994032,500,500,250,400,0.0001,1.0,13.344496826996771,6.362777600222057,0.7865006923675537,1.0603103637695312,1.0603103637695312,2.1206207275390625,3.830577098462796,8.620867123423443,8.620867123423443,17.241734246846885,-3.790337637901306,0.09768335000550951,-4.558905307769775,0.12648402238370626,-4.558905307769775,0.12648402238370626,-3.790337637901306,0.09768335000550951
