group_root,dataset,alpha,seed_block,dp_eps,theoretical_rdp_eps,losses_in_count,losses_out_count,dv_epochs,dv_batch_size,dv_lr,dv_ema_rate,nearly_tight_dp_mean,nearly_tight_rdp_mean,dv_qp_raw,dv_pq_raw,dv_selected_raw,dv_scaled_alpha,closed_qp_raw,closed_pq_raw,closed_selected_raw,closed_scaled_alpha,closed_qp_mu0,closed_qp_var0,closed_qp_mu1,closed_qp_var1,closed_pq_mu0,closed_pq_var0,closed_pq_mu1,closed_pq_var1
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,15-19,6.57,1.998481226493639,500,500,750,400,0.0001,1.0,5.14894976422485,1.3284835586859214,1.4044685363769531,1.4340476989746094,1.4340476989746094,2.8680953979492188,1.5803766996827993,1.8117956872321506,1.8117956872321506,3.623591374464301,-2.654842712879181,0.012760099402491842,-2.803265573978424,0.013354069368164684,-2.803265573978424,0.013354069368164684,-2.654842712879181,0.012760099402491842
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,20-24,6.57,1.998481226493639,500,500,750,400,0.0001,1.0,5.092523443507319,1.3125350092044825,0.8800296783447266,1.2909221649169922,1.2909221649169922,2.5818443298339844,1.4763153234092359,1.998449050965941,1.998449050965941,3.996898101931882,-2.575315598487854,0.010873928776457532,-2.7145363845825194,0.012021852139015557,-2.7145363845825194,0.012021852139015557,-2.575315598487854,0.010873928776457532
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,5-9,10.0,4.001782675480503,500,500,750,400,0.0001,1.0,7.6851555597067644,2.6076757270531497,1.4053611755371094,1.4054069519042969,1.4054069519042969,2.8108139038085938,2.1209677960424793,2.8321244606277722,2.8321244606277722,5.6642489212555445,-2.5325371084213257,0.007624610381595484,-2.671773307323456,0.008391614754620667,-2.671773307323456,0.008391614754620667,-2.5325371084213257,0.007624610381595484
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,10-14,10.0,4.001782675480503,500,500,750,400,0.0001,1.0,8.57367406807948,3.1737827994003682,1.0691947937011719,1.3349609375,1.3349609375,2.669921875,2.724323364727502,2.843942815616653,2.843942815616653,5.687885631233306,-2.6487977743148803,0.0075540088389592485,-2.794305502414703,0.0076629757137046395,-2.794305502414703,0.0076629757137046395,-2.6487977743148803,0.0075540088389592485
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,15-19,10.0,4.001782675480503,500,500,750,400,0.0001,1.0,8.286518501059623,2.9459640936099865,1.4035816192626953,1.8322296142578125,1.8322296142578125,3.664459228515625,2.5380627154720536,2.975749395090368,2.975749395090368,5.951498790180736,-2.652938247203827,0.0076850662660536955,-2.799957790374756,0.008102886674427644,-2.799957790374756,0.008102886674427644,-2.652938247203827,0.0076850662660536955
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,20-24,10.0,4.001782675480503,500,500,750,400,0.0001,1.0,8.466284030974212,3.0718973124129803,1.437704086303711,1.5074520111083984,1.5074520111083984,3.014904022216797,2.579922456345609,3.6268327448743984,3.6268327448743984,7.253665489748797,-2.572717129230499,0.006116320631202001,-2.7123571915626528,0.0068455951939488426,-2.7123571915626528,0.0068455951939488426,-2.572717129230499,0.006116320631202001
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,5-9,17.85,9.994336555994032,500,500,750,400,0.0001,1.0,13.618339374634692,6.582314552966478,1.7436408996582031,1.311594009399414,1.7436408996582031,3.4872817993164062,3.8875455167570787,4.612793663962546,4.612793663962546,9.225587327925092,-2.5315759434700014,0.004492218467769292,-2.6712223048210144,0.004755249634189544,-2.6712223048210144,0.004755249634189544,-2.5315759434700014,0.004492218467769292
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,10-14,17.85,9.994336555994032,500,500,750,400,0.0001,1.0,14.337323789261248,7.15247138892517,1.3492565155029297,1.8781890869140625,1.8781890869140625,3.756378173828125,4.581178603448851,5.1928430217922905,5.1928430217922905,10.385686043584581,-2.6475590829849245,0.004186581253293691,-2.7918165764808656,0.0043649792015677145,-2.7918165764808656,0.0043649792015677145,-2.6475590829849245,0.004186581253293691
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,15-19,17.85,9.994336555994032,500,500,750,400,0.0001,1.0,15.19683996046515,7.7940586338753235,1.3837757110595703,1.2835845947265625,1.3837757110595703,2.7675514221191406,4.042729602517207,4.833700324418095,4.833700324418095,9.66740064883619,-2.6520676426887513,0.0046916844145739505,-2.797948654174805,0.00497897039552539,-2.797948654174805,0.00497897039552539,-2.6520676426887513,0.0046916844145739505
exp_data/dataset_size/1000samples,mnist_half_cnn,2.0,20-24,17.85,9.994336555994032,500,500,750,400,0.0001,1.0,14.321748114961744,7.13228646068157,1.181295394897461,1.4817371368408203,1.4817371368408203,2.9634742736816406,4.680457558136459,6.841223077703458,6.841223077703458,13.682446155406916,-2.5712336826324464,0.0033097065080765786,-2.7112177548408507,0.003751314617021383,-2.7112177548408507,0.003751314617021383,-2.5712336826324464,0.0033097065080765786
